-65.0	0.05	0.6	0.32
-65.1182764736	0.0522564696188	0.599871529614	0.319410513633
-65.1465410456	0.0520503630085	0.599982147949	0.318772023588
-65.1414183632	0.0520392161787	0.600119442544	0.318214992007
-65.1156517623	0.0521724269962	0.600177354928	0.317793864412
-65.0802638161	0.0523805074706	0.600107248484	0.31752379168
-65.0438104707	0.052607341954	0.59990371442	0.317392362842
-65.0120729589	0.0528131482396	0.599589500554	0.317371025843
-64.9882217699	0.0529741901659	0.599202022714	0.317424658071
-64.9732410466	0.0530809362057	0.598782477949	0.317518804715
-64.9664887822	0.0531348686173	0.598367973127	0.317624495758
-64.9663095447	0.053144964834	0.597986825773	0.31772071951
-64.9705915325	0.0531239214634	0.597656762508	0.317794916463
-64.9772289263	0.0530851058606	0.597385212294	0.317842144469
-64.9844449031	0.0530402313769	0.597171144059	0.317863334719
-64.9909592229	0.0529980987758	0.597007719038	0.317863172257
-64.9960218646	0.0529641471593	0.596884949387	0.317848135929
-64.9993540466	0.0529407683591	0.596792010894	0.317824901458
-65.0010361388	0.0529279200554	0.596718952806	0.317799236517
-65.0013718824	0.0529239845854	0.596657730533	0.317775410355
-65.0007673398	0.0529265313182	0.596602607687	0.317756039014
-64.999635916	0.0529329551848	0.596550077096	0.317742244076
-64.9983329083	0.0529409702366	0.596498537006	0.317733957542
-64.9971195082	0.0529487500092	0.596447763305	0.317730328288
-64.9961551671	0.0529551796406	0.596398368456	0.317730116018
-64.99550878	0.0529596932235	0.596351326525	0.317731999545
-64.9951771129	0.0529622129977	0.596307623102	0.317734803384
-64.9951089056	0.0529630012402	0.596268022478	0.317737620999
-64.9952317791	0.0529624887257	0.596232944763	0.317739878357
-64.9954650577	0.0529611656853	0.596202473468	0.317741278747
-64.9957391487	0.0529594919475	0.596176383307	0.317741778139
-64.9960017633	0.0529578189582	0.596154237954	0.31774149715
-64.9962180672	0.052956390093	0.596135480603	0.317740644575
-64.9963725941	0.0529553315851	0.596119520501	0.317739459734
-64.9964641669	0.0529546691196	0.596105803485	0.317738159947
-64.9965011387	0.0529543619599	0.59609385232	0.317736915877
-64.9964971048	0.0529543327972	0.596083283269	0.317735842427
-64.9964673398	0.052954486729	0.596073818326	0.317734994091
-64.9964258387	0.0529547337626	0.596065260096	0.317734382395
-64.9963838009	0.0529549992211	0.596057482671	0.317733984012
-64.9963489273	0.0529552294526	0.596050410638	0.317733754979
-64.996325309	0.0529553936188	0.596044000529	0.317733642973
-64.9963133443	0.052955484929	0.596038230628	0.317733595327
-64.996311292	0.0529555115293	0.59603307707	0.317733571073
-64.996316508	0.0529554887058	0.596028505096	0.317733544196
-64.9963262669	0.0529554333142	0.596024471222	0.317733501256
-64.9963379295	0.0529553624462	0.59602092608	0.317733438517
-64.9963494619	0.0529552896063	0.596017818898	0.317733356736
-64.9963594765	0.0529552244073	0.596015098258	0.317733260785
-64.9963671683	0.0529551728083	0.596012714156	0.317733157494
-64.9963723701	0.0529551365749	0.59601062147	0.317733053555
-64.9963750086	0.0529551169112	0.596008775086	0.317732956305
-64.9963754911	0.0529551115058	0.59600714094	0.317732868869
-64.9963749737	0.0529551134691	0.596005685207	0.31773279826
-64.9963739722	0.0529551194133	0.596004385201	0.317732743451
-64.9963732017	0.0529551245864	0.596003222881	0.317732702819
-64.9963729465	0.0529551267097	0.596002187021	0.317732670731
-64.9963732195	0.0529551254972	0.59600126553	0.317732644245
-64.9963738942	0.052955121485	0.596000449758	0.317732619461
-64.996374659	0.05295511668	0.595999728599	0.317732595589
-64.9963753511	0.0529551122411	0.595999091266	0.317732573422
-64.9963758989	0.0529551086204	0.59599852808	0.317732552405
-64.9963764339	0.0529551050473	0.595998029571	0.317732533299
-64.9963768034	0.0529551026418	0.595997587109	0.317732517299
-64.9963771111	0.0529551006028	0.5959971963	0.317732502719
-64.9963773041	0.0529550993763	0.595996848994	0.317732490497
-64.9963774405	0.052955098536	0.595996541737	0.317732479939
-64.9963775268	0.0529550980613	0.595996268459	0.317732471094
-64.9963776104	0.0529550976231	0.595996025866	0.317732463598
-64.9963777236	0.0529550970003	0.595995809899	0.31773245718
-64.9963778349	0.0529550963922	0.595995618578	0.31773245169
-64.9963779754	0.0529550955838	0.595995448162	0.317732446843
-64.9963781622	0.0529550944424	0.595995296682	0.317732442315
-64.9963783432	0.0529550933369	0.595995160899	0.317732438329
-64.9963785286	0.0529550921759	0.595995040223	0.317732434562
-64.9963787137	0.0529550909725	0.595994934416	0.317732430785
-64.996378883	0.0529550898533	0.595994840195	0.317732427199
-64.996379022	0.0529550889168	0.595994756628	0.317732423811
-64.9963791149	0.0529550882634	0.595994683814	0.31773242058
-64.9963791707	0.0529550878434	0.595994619881	0.317732417565
-64.9963791982	0.0529550876113	0.595994563175	0.317732414853
-64.9963791879	0.0529550876404	0.59599451337	0.317732412566
-64.9963791505	0.0529550878631	0.595994469512	0.317732410694
-64.9963791065	0.0529550881381	0.595994430599	0.317732409121
-64.9963790656	0.0529550884142	0.595994395953	0.317732407971
-64.996379027	0.0529550886923	0.595994365064	0.31773240717
-64.9963789663	0.0529550891149	0.595994337772	0.317732406489
-64.9963789213	0.0529550894434	0.595994313369	0.31773240603
-64.9963789067	0.0529550895804	0.595994291495	0.317732405745
-64.9963789388	0.0529550894144	0.59599427187	0.317732405575
-64.9963790075	0.0529550890091	0.595994254243	0.317732405475
-64.996379046	0.0529550888005	0.595994238325	0.31773240543
-64.9963791005	0.0529550884787	0.595994224133	0.31773240534
-64.99637917	0.0529550880441	0.595994211664	0.317732405129
-64.9963792528	0.052955087501	0.595994200997	0.317732404715
-64.9963793423	0.052955086894	0.595994191931	0.317732404113
-64.9963794196	0.0529550863764	0.595994183305	0.317732403646
